"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"ySigma[89] Hell's Kitchen",0.461654832002344,0.461217,0.460575504578107,992273.8,0.95,0.426919,0.497395,NA,NA,NA,NA,NA,NA,NA
"ySigma[90] Highbridge",0.409483090078279,0.407127,0.403346666927334,991257.4,0.95,0.298636,0.524852,NA,NA,NA,NA,NA,NA,NA
"ySigma[91] Hollis",0.411352330963352,0.40889,0.401590604902681,995789,0.95,0.307299,0.519936,NA,NA,NA,NA,NA,NA,NA
"ySigma[92] Holliswood",0.415161325936392,0.4126595,0.407663161873628,989034.6,0.95,0.301533,0.530687,NA,NA,NA,NA,NA,NA,NA
"ySigma[93] Howard Beach",0.407587056882545,0.405185,0.400937131712904,991413.7,0.95,0.29906,0.519422,NA,NA,NA,NA,NA,NA,NA
"ySigma[94] Howland Hook",0.422058555673555,0.419441,0.416119634849414,995306.2,0.95,0.308668,0.539956,NA,NA,NA,NA,NA,NA,NA
"ySigma[95] Huguenot",0.436659911694706,0.433689,0.428600034561753,993010.1,0.95,0.323326,0.556114,NA,NA,NA,NA,NA,NA,NA
"ySigma[96] Hunts Point",0.366056830222358,0.364558,0.359992973200036,926091.5,0.95,0.259502,0.475609,NA,NA,NA,NA,NA,NA,NA
"ySigma[97] Inwood",0.395834575525396,0.394364,0.390921743808918,989724.8,0.95,0.333114,0.460682,NA,NA,NA,NA,NA,NA,NA
"ySigma[98] Jackson Heights",0.423733899741802,0.4221,0.417995396955841,992615.3,0.95,0.356552,0.493778,NA,NA,NA,NA,NA,NA,NA
"ySigma[99] Jamaica",0.424337262105903,0.422902,0.420100171264206,992584.2,0.95,0.359731,0.490131,NA,NA,NA,NA,NA,NA,NA
"ySigma[100] Jamaica Estates",0.461257950651395,0.45801,0.449212376298818,974694.6,0.95,0.356211,0.572487,NA,NA,NA,NA,NA,NA,NA
"ySigma[101] Kensington",0.399405765292878,0.39777,0.397161868324541,996372.6,0.95,0.331354,0.469584,NA,NA,NA,NA,NA,NA,NA
"ySigma[102] Kew Gardens",0.429136136043912,0.4264145,0.421091360925163,1000008,0.95,0.330962,0.532123,NA,NA,NA,NA,NA,NA,NA
"ySigma[103] Kew Gardens Hills",0.439721250845993,0.4369685,0.433417692694721,992178.1,0.95,0.344016,0.540897,NA,NA,NA,NA,NA,NA,NA
"ySigma[104] Kingsbridge",0.398910676885585,0.396736,0.391989455583931,989915.3,0.95,0.309843,0.489466,NA,NA,NA,NA,NA,NA,NA
"ySigma[105] Kips Bay",0.465743081684347,0.464545,0.461823947733617,989060.5,0.95,0.408357,0.525606,NA,NA,NA,NA,NA,NA,NA
"ySigma[106] Laurelton",0.441649163149695,0.438614,0.432653220644885,986961.2,0.95,0.337413,0.551249,NA,NA,NA,NA,NA,NA,NA
"ySigma[107] Lighthouse Hill",0.439869132904937,0.436816,0.428856298778923,990003.4,0.95,0.325755,0.55856,NA,NA,NA,NA,NA,NA,NA
"ySigma[108] Little Italy",0.428160764577883,0.425736,0.418994676804157,995201.5,0.95,0.33308,0.526088,NA,NA,NA,NA,NA,NA,NA
"ySigma[109] Little Neck",0.437771609350125,0.434856,0.431723300339137,985554.9,0.95,0.323222,0.556666,NA,NA,NA,NA,NA,NA,NA
"ySigma[110] Long Island City",0.429753678517572,0.428724,0.42526169740545,994263.3,0.95,0.377738,0.483678,NA,NA,NA,NA,NA,NA,NA
"ySigma[111] Longwood",0.446916172120623,0.444313,0.441695709036657,976817.3,0.95,0.356323,0.544176,NA,NA,NA,NA,NA,NA,NA
"ySigma[112] Lower East Side",0.446906745456036,0.446235,0.44511298421538,988853.2,0.95,0.404494,0.489919,NA,NA,NA,NA,NA,NA,NA
"ySigma[113] Manhattan Beach",0.426716917349661,0.4239365,0.416581125976299,995149.5,0.95,0.317495,0.538819,NA,NA,NA,NA,NA,NA,NA
"ySigma[114] Marble Hill",0.424833349127207,0.422021,0.413805044899722,992595.1,0.95,0.315541,0.538766,NA,NA,NA,NA,NA,NA,NA
"ySigma[115] Mariners Harbor",0.405343496365029,0.403037,0.39492666906079,982861.2,0.95,0.294,0.518735,NA,NA,NA,NA,NA,NA,NA
"ySigma[116] Maspeth",0.402198794597643,0.400074,0.395094699315556,987302.4,0.95,0.318888,0.490306,NA,NA,NA,NA,NA,NA,NA
"ySigma[117] Melrose",0.410023811398509,0.40774,0.405336107657963,990594.5,0.95,0.301734,0.524077,NA,NA,NA,NA,NA,NA,NA
"ySigma[118] Middle Village",0.397844853147175,0.395746,0.393289228759367,986178.5,0.95,0.294748,0.502064,NA,NA,NA,NA,NA,NA,NA
"ySigma[119] Midland Beach",0.41531892743658,0.4127705,0.410161272415462,987462.7,0.95,0.305966,0.531044,NA,NA,NA,NA,NA,NA,NA
"ySigma[120] Midtown",0.548146644800842,0.5474735,0.547853074322195,951490.4,0.95,0.500662,0.59573,NA,NA,NA,NA,NA,NA,NA
"ySigma[121] Midwood",0.382867790439677,0.381036,0.377758066272971,983806.9,0.95,0.30204,0.465557,NA,NA,NA,NA,NA,NA,NA
"ySigma[122] Mill Basin",0.418832485536116,0.416255,0.411141579133917,987357,0.95,0.30497,0.536564,NA,NA,NA,NA,NA,NA,NA
"ySigma[123] Morningside Heights",0.399856805815553,0.398779,0.395688705985884,1000008,0.95,0.348065,0.453457,NA,NA,NA,NA,NA,NA,NA
"ySigma[124] Morris Heights",0.431118082071343,0.428261,0.424691616086109,991611,0.95,0.324306,0.545889,NA,NA,NA,NA,NA,NA,NA
"ySigma[125] Morris Park",0.427348399133807,0.424663,0.416444828090041,988991,0.95,0.322487,0.536375,NA,NA,NA,NA,NA,NA,NA
"ySigma[126] Morrisania",0.454727454664363,0.451573,0.444318993653468,976732.4,0.95,0.34694,0.565857,NA,NA,NA,NA,NA,NA,NA
"ySigma[127] Mott Haven",0.407425133640931,0.405113,0.402601414669923,986490.4,0.95,0.316887,0.501948,NA,NA,NA,NA,NA,NA,NA
"ySigma[128] Mount Eden",0.41919066871465,0.416699,0.410799360119247,989061.8,0.95,0.305867,0.537303,NA,NA,NA,NA,NA,NA,NA
"ySigma[129] Mount Hope",0.419378937340501,0.416735,0.413492242286647,992202,0.95,0.317774,0.526013,NA,NA,NA,NA,NA,NA,NA
"ySigma[130] Murray Hill",0.356995352351181,0.355966,0.356354427064287,978210.3,0.95,0.308076,0.408406,NA,NA,NA,NA,NA,NA,NA
"ySigma[131] Navy Yard",0.403823874063008,0.401644,0.395235791455038,987081,0.95,0.292852,0.516999,NA,NA,NA,NA,NA,NA,NA
"ySigma[132] Neponsit",0.439746246962024,0.436637,0.43399111084093,991603.5,0.95,0.326906,0.559823,NA,NA,NA,NA,NA,NA,NA
"ySigma[133] New Brighton",0.426901924135607,0.424107,0.417956168340572,991559.4,0.95,0.315315,0.541975,NA,NA,NA,NA,NA,NA,NA
"ySigma[134] New Dorp Beach",0.407088079028368,0.404868,0.400697442035116,985370.6,0.95,0.29485,0.524263,NA,NA,NA,NA,NA,NA,NA
"ySigma[135] New Springville",0.417457563049496,0.414968,0.407452215711659,994689.2,0.95,0.304631,0.535121,NA,NA,NA,NA,NA,NA,NA
"ySigma[136] NoHo",0.408697358592131,0.4064085,0.399619206850059,991419.9,0.95,0.31979,0.501606,NA,NA,NA,NA,NA,NA,NA
"ySigma[137] Nolita",0.465077787689698,0.4635435,0.460358567991516,987151.7,0.95,0.399479,0.532548,NA,NA,NA,NA,NA,NA,NA
"ySigma[138] Norwood",0.420481264125887,0.417962,0.418607270374411,994399.3,0.95,0.316173,0.529277,NA,NA,NA,NA,NA,NA,NA
"ySigma[139] Oakwood",0.417211679082567,0.414718,0.408592252864283,994747.9,0.95,0.304404,0.532205,NA,NA,NA,NA,NA,NA,NA
"ySigma[140] Ozone Park",0.460398324232406,0.457381,0.451114556805137,978248.1,0.95,0.359393,0.566734,NA,NA,NA,NA,NA,NA,NA
"ySigma[141] Park Slope",0.414608313862489,0.413851,0.413879317729147,993157.3,0.95,0.370177,0.461178,NA,NA,NA,NA,NA,NA,NA
"ySigma[142] Parkchester",0.46218009876521,0.458936,0.455432134013217,969380.5,0.95,0.356736,0.571485,NA,NA,NA,NA,NA,NA,NA
"ySigma[143] Pelham Bay",0.427490172768618,0.424754,0.420002104441122,992585.2,0.95,0.317852,0.545091,NA,NA,NA,NA,NA,NA,NA
"ySigma[144] Pelham Gardens",0.456184830664355,0.453279,0.449925313640391,972605.5,0.95,0.355864,0.561609,NA,NA,NA,NA,NA,NA,NA
"ySigma[145] Port Morris",0.428126832856337,0.425511,0.418808606371715,994005.6,0.95,0.331171,0.530041,NA,NA,NA,NA,NA,NA,NA
"ySigma[146] Port Richmond",0.416013811385509,0.413508,0.408910523540729,991987,0.95,0.303433,0.534157,NA,NA,NA,NA,NA,NA,NA
"ySigma[147] Prince's Bay",0.462546790341677,0.458968,0.448883420932274,968844.3,0.95,0.346056,0.585494,NA,NA,NA,NA,NA,NA,NA
"ySigma[148] Prospect-Lefferts Gardens",0.390623314153487,0.389817,0.387091697015896,991621.7,0.95,0.346285,0.435897,NA,NA,NA,NA,NA,NA,NA
"ySigma[149] Prospect Heights",0.39747904378265,0.396537,0.395165011809348,993404,0.95,0.350065,0.446831,NA,NA,NA,NA,NA,NA,NA
"ySigma[150] Queens Village",0.414199992923057,0.412013,0.407154161197971,990539.1,0.95,0.32917,0.502616,NA,NA,NA,NA,NA,NA,NA
"ySigma[151] Randall Manor",0.415881411550708,0.413387,0.406513448318333,992756.3,0.95,0.307705,0.529387,NA,NA,NA,NA,NA,NA,NA
"ySigma[152] Red Hook",0.426589373029016,0.424166,0.420466200658081,993933.2,0.95,0.337013,0.522442,NA,NA,NA,NA,NA,NA,NA
"ySigma[153] Rego Park",0.435936901836785,0.433467,0.428348475124577,991428.3,0.95,0.345626,0.529746,NA,NA,NA,NA,NA,NA,NA
"ySigma[154] Richmond Hill",0.372134227622179,0.370293,0.363433798551151,964696,0.95,0.292597,0.45356,NA,NA,NA,NA,NA,NA,NA
"ySigma[155] Richmondtown",0.419296493970048,0.416683,0.413163867594938,993508.1,0.95,0.30546,0.537086,NA,NA,NA,NA,NA,NA,NA
"ySigma[156] Ridgewood",0.387502882226942,0.386385,0.38380982115133,994406.6,0.95,0.33512,0.442584,NA,NA,NA,NA,NA,NA,NA
"ySigma[157] Riverdale",0.405027645336837,0.402792,0.394465923986522,987606,0.95,0.293795,0.519376,NA,NA,NA,NA,NA,NA,NA
"ySigma[158] Rockaway Beach",0.367152046132631,0.365199,0.35805021931859,953229,0.95,0.274765,0.46118,NA,NA,NA,NA,NA,NA,NA
"ySigma[159] Roosevelt Island",0.439342412058704,0.436901,0.43303377622275,984531.9,0.95,0.350816,0.532301,NA,NA,NA,NA,NA,NA,NA
"ySigma[160] Rosebank",0.406587191748466,0.40435,0.400870089683836,980066.3,0.95,0.294802,0.522438,NA,NA,NA,NA,NA,NA,NA
"ySigma[161] Rosedale",0.40024887244202,0.3980655,0.396907256401124,979463.7,0.95,0.31301,0.491782,NA,NA,NA,NA,NA,NA,NA
"ySigma[162] Schuylerville",0.413372741360069,0.41091,0.405165222052862,982059,0.95,0.304469,0.525245,NA,NA,NA,NA,NA,NA,NA
"ySigma[163] Sea Gate",0.46620873630611,0.46251,0.451658320420112,960418,0.95,0.348527,0.589499,NA,NA,NA,NA,NA,NA,NA
"ySigma[164] Sheepshead Bay",0.42479312002204,0.423014,0.419795646290204,1000008,0.95,0.354201,0.499277,NA,NA,NA,NA,NA,NA,NA
"ySigma[165] Shore Acres",0.405486476548188,0.403315,0.399436386468935,978636.8,0.95,0.293453,0.521654,NA,NA,NA,NA,NA,NA,NA
"ySigma[166] Silver Lake",0.419518437584499,0.416972,0.414333267086891,995456.3,0.95,0.306515,0.538225,NA,NA,NA,NA,NA,NA,NA
"ySigma[167] SoHo",0.52641054246866,0.5248095,0.522584032545726,943771.1,0.95,0.457546,0.598621,NA,NA,NA,NA,NA,NA,NA
"ySigma[168] Soundview",0.394548030384757,0.392633,0.388704105830757,974066.5,0.95,0.284493,0.508439,NA,NA,NA,NA,NA,NA,NA
"ySigma[169] South Beach",0.419471236976104,0.416892,0.411798686804801,994494.3,0.95,0.306111,0.537949,NA,NA,NA,NA,NA,NA,NA
"ySigma[170] South Ozone Park",0.371833852992176,0.369927,0.36676495952339,945897.2,0.95,0.272986,0.472197,NA,NA,NA,NA,NA,NA,NA
"ySigma[171] South Slope",0.376136053876569,0.375059,0.373457488103728,998990.1,0.95,0.325394,0.429446,NA,NA,NA,NA,NA,NA,NA
"ySigma[172] Springfield Gardens",0.373320145702834,0.371536,0.36914634508579,973948.7,0.95,0.299905,0.450891,NA,NA,NA,NA,NA,NA,NA
"ySigma[173] Spuyten Duyvil",0.414210775422797,0.411727,0.405230250429418,1000008,0.95,0.303556,0.52894,NA,NA,NA,NA,NA,NA,NA
"ySigma[174] St. Albans",0.395524501607987,0.393696,0.389481518661277,983916.3,0.95,0.318701,0.475454,NA,NA,NA,NA,NA,NA,NA
"ySigma[175] St. George",0.374871279840761,0.372811,0.367329251531227,955247.6,0.95,0.277874,0.476886,NA,NA,NA,NA,NA,NA,NA
"ySigma[176] Stapleton",0.416506795919633,0.413901,0.411812359107859,986290.8,0.95,0.307402,0.529076,NA,NA,NA,NA,NA,NA,NA
"ySigma[177] Stuyvesant Town",0.462479688308494,0.459416,0.456785849558986,976410.2,0.95,0.36159,0.567425,NA,NA,NA,NA,NA,NA,NA
"ySigma[178] Sunnyside",0.535120873983008,0.533302,0.529172043330772,923050.9,0.95,0.458621,0.612811,NA,NA,NA,NA,NA,NA,NA
"ySigma[179] Sunset Park",0.430106517150863,0.428942,0.424275018856886,995275.3,0.95,0.375209,0.487262,NA,NA,NA,NA,NA,NA,NA
"ySigma[180] Theater District",0.465659297679619,0.464018,0.462190997959938,987547.1,0.95,0.397979,0.534998,NA,NA,NA,NA,NA,NA,NA
"ySigma[181] Throgs Neck",0.42289120875733,0.420234,0.412827571638597,995386,0.95,0.314423,0.535036,NA,NA,NA,NA,NA,NA,NA
"ySigma[182] Todt Hill",0.421428684038528,0.418885,0.414534704945065,987116.1,0.95,0.307817,0.53909,NA,NA,NA,NA,NA,NA,NA
"ySigma[183] Tompkinsville",0.424562855500156,0.4217815,0.413437208628459,982194.5,0.95,0.313825,0.540663,NA,NA,NA,NA,NA,NA,NA
"ySigma[184] Tottenville",0.419120278571771,0.4166,0.414941592985381,995603.2,0.95,0.305929,0.537146,NA,NA,NA,NA,NA,NA,NA
"ySigma[185] Tremont",0.447966958685331,0.444935,0.43855207950887,986658.4,0.95,0.340656,0.560162,NA,NA,NA,NA,NA,NA,NA
"ySigma[186] Tribeca",0.532802837065304,0.530181,0.526453462591677,921941.5,0.95,0.444912,0.624354,NA,NA,NA,NA,NA,NA,NA
"ySigma[187] Two Bridges",0.434161234715122,0.431635,0.425750813847378,993988.1,0.95,0.34018,0.529928,NA,NA,NA,NA,NA,NA,NA
"ySigma[188] University Heights",0.437358208894329,0.434376,0.431519967083804,991153.7,0.95,0.327011,0.553332,NA,NA,NA,NA,NA,NA,NA
"ySigma[189] Upper East Side",0.408974584534324,0.408564,0.408310273369289,993051.7,0.95,0.377617,0.440453,NA,NA,NA,NA,NA,NA,NA
"ySigma[190] Upper West Side",0.51380673498812,0.513452,0.513469453574802,978107.3,0.95,0.479758,0.54807,NA,NA,NA,NA,NA,NA,NA
"ySigma[191] Van Nest",0.449329458130335,0.446099,0.439310304128718,979950.5,0.95,0.337049,0.567105,NA,NA,NA,NA,NA,NA,NA
"ySigma[192] Vinegar Hill",0.422177142930857,0.41962,0.414499187853069,1000008,0.95,0.323284,0.525577,NA,NA,NA,NA,NA,NA,NA
"ySigma[193] Wakefield",0.387452629928961,0.38534,0.381408295597304,983070.7,0.95,0.294297,0.483131,NA,NA,NA,NA,NA,NA,NA
"ySigma[194] Washington Heights",0.451066015501876,0.450453,0.449263220770111,984158.4,0.95,0.410374,0.492547,NA,NA,NA,NA,NA,NA,NA
"ySigma[195] West Brighton",0.431855532880737,0.429109,0.424895319040781,999456.4,0.95,0.326593,0.542325,NA,NA,NA,NA,NA,NA,NA
"ySigma[196] West Village",0.449369120575035,0.448535,0.448103003486014,992020.4,0.95,0.401253,0.499438,NA,NA,NA,NA,NA,NA,NA
"ySigma[197] Westchester Square",0.412469825101399,0.41008,0.404610028832304,990590.9,0.95,0.299301,0.529036,NA,NA,NA,NA,NA,NA,NA
"ySigma[198] Whitestone",0.434431862073103,0.431502,0.427690275382904,993599.8,0.95,0.324499,0.548366,NA,NA,NA,NA,NA,NA,NA
"ySigma[199] Williamsbridge",0.414039056896545,0.41158,0.404786090130969,985462.1,0.95,0.318421,0.514102,NA,NA,NA,NA,NA,NA,NA
"ySigma[200] Williamsburg",0.470700210915313,0.470531,0.470269540579736,983306.8,0.95,0.448602,0.492344,NA,NA,NA,NA,NA,NA,NA
"ySigma[201] Willowbrook",0.419284442574459,0.416729,0.410722420801368,993113.1,0.95,0.305569,0.537219,NA,NA,NA,NA,NA,NA,NA
"ySigma[202] Windsor Terrace",0.377407564272486,0.375807,0.375619933573636,981469,0.95,0.309796,0.446168,NA,NA,NA,NA,NA,NA,NA
"ySigma[203] Woodhaven",0.383103155413757,0.381161,0.375158948433258,981029.3,0.95,0.305559,0.464194,NA,NA,NA,NA,NA,NA,NA
"ySigma[204] Woodlawn",0.433366429015568,0.430433,0.424219186305746,986836.6,0.95,0.321106,0.551792,NA,NA,NA,NA,NA,NA,NA
"ySigma[205] Woodside",0.650560265071879,0.64842,0.643142081359802,815447.9,0.95,0.561027,0.743408,NA,NA,NA,NA,NA,NA,NA
